[];[];[];[s];[�C];[m/s];[kW/m2];[kW/m2];[kW/m2];[�/kWh]
[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Measured]
Date;Start_date;End_date;Epoch_time;Ambient_temperature;Wind_speed;Direct_sun_power;Diffuse_sun_power;Direct_sun_power_vertical;Spot_price
2018-07-01 04:00:00;2018-07-01 04:00:00;2018-07-01 04:59:59;1530417600;13.9;2.1;0;0;0;0.0417853333333333
2018-07-01 05:00:00;2018-07-01 05:00:00;2018-07-01 05:59:59;1530421200;13.8;1.9;0.0524071238523855;0.0350955073267206;0.561039766757443;0.0420533333333333
2018-07-01 06:00:00;2018-07-01 06:00:00;2018-07-01 06:59:59;1530424800;14.4;1.8;0.134695477023692;0.0454784917055119;0.616451968239109;0.043872
2018-07-01 07:00:00;2018-07-01 07:00:00;2018-07-01 07:59:59;1530428400;16.5;2.3;0.266736969458455;0.0730788442048623;0.730825170286947;0.0447253333333333
2018-07-01 08:00:00;2018-07-01 08:00:00;2018-07-01 08:59:59;1530432000;18.6;4.8;0.364524199873814;0.0723440965958477;0.681535938255048;0.0451226666666667
2018-07-01 09:00:00;2018-07-01 09:00:00;2018-07-01 09:59:59;1530435600;19.5;5.1;0.516000625971365;0.060953324244987;0.7045883192444;0.045272
2018-07-01 10:00:00;2018-07-01 10:00:00;2018-07-01 10:59:59;1530439200;20.4;5.1;0.584010099211256;0.0679898870132915;0.608727338267681;0.0456693333333333
2018-07-01 11:00:00;2018-07-01 11:00:00;2018-07-01 11:59:59;1530442800;21.3;4.8;0.689294912806694;0.0769335049751174;0.572857781444778;0.0457293333333333
2018-07-01 12:00:00;2018-07-01 12:00:00;2018-07-01 12:59:59;1530446400;22;4.6;0.730730519989525;0.0718874298112984;0.517827957219975;0.04572
2018-07-01 13:00:00;2018-07-01 13:00:00;2018-07-01 13:59:59;1530450000;22.8;3.8;0.727289262587764;0.0682673601466099;0.489502354834112;0.04552
2018-07-01 14:00:00;2018-07-01 14:00:00;2018-07-01 14:59:59;1530453600;23.4;3.5;0.724205493278686;0.07227765938958;0.52579418921385;0.045312
2018-07-01 15:00:00;2018-07-01 15:00:00;2018-07-01 15:59:59;1530457200;23.9;3.4;0.687302963340216;0.0675452846154014;0.594831231485969;0.0457
2018-07-01 16:00:00;2018-07-01 16:00:00;2018-07-01 16:59:59;1530460800;24.2;3.6;0.567254021181664;0.0706352404751107;0.62173761083093;0.04562
2018-07-01 17:00:00;2018-07-01 17:00:00;2018-07-01 17:59:59;1530464400;24.1;3.6;0.486969926297384;0.0660271847225438;0.704902834081618;0.045948
2018-07-01 18:00:00;2018-07-01 18:00:00;2018-07-01 18:59:59;1530468000;24;3.3;0.345128125711118;0.0808864404157922;0.691560340295743;0.046484
2018-07-01 19:00:00;2018-07-01 19:00:00;2018-07-01 19:59:59;1530471600;24.3;2.8;0.231390010006103;0.0483980430977318;0.692738660833848;0.0480533333333333
2018-07-01 20:00:00;2018-07-01 20:00:00;2018-07-01 20:59:59;1530475200;23.4;2.5;0.118660246275328;0.0519634052566348;0.618969358782313;0.0493453333333333
2018-07-01 21:00:00;2018-07-01 21:00:00;2018-07-01 21:59:59;1530478800;22.3;1.7;0.0272773339134344;0.0164581439018863;0.384592363718502;0.0459773333333333
2018-07-01 22:00:00;2018-07-01 22:00:00;2018-07-01 22:59:59;1530482400;20.9;1.2;0;0;0;0.0477266666666667
2018-07-01 23:00:00;2018-07-01 23:00:00;2018-07-01 23:59:59;1530486000;18.9;1;0;0;0;0.0472493333333333
2018-07-02 00:00:00;2018-07-02 00:00:00;2018-07-02 00:59:59;1530489600;17.1;1.4;0;0;0;0.047388
2018-07-02 01:00:00;2018-07-02 01:00:00;2018-07-02 01:59:59;1530493200;16.2;1;0;0;0;0.045908
2018-07-02 02:00:00;2018-07-02 02:00:00;2018-07-02 02:59:59;1530496800;15.3;0.7;0;0;0;0.0456106666666667
2018-07-02 03:00:00;2018-07-02 03:00:00;2018-07-02 03:59:59;1530500400;14.3;0.9;0;0;0;0.0450933333333333
2018-07-02 04:00:00;2018-07-02 04:00:00;2018-07-02 04:59:59;1530504000;13.2;1;0;0;0;0.0439906666666667
2018-07-02 05:00:00;2018-07-02 05:00:00;2018-07-02 05:59:59;1530507600;12.7;1.1;0.0516189270806719;0.0350675452336607;0.561112834357552;0.0398573333333333
2018-07-02 06:00:00;2018-07-02 06:00:00;2018-07-02 06:59:59;1530511200;13;1.3;0.133809806375826;0.0458066668401605;0.616644821914671;0.0491666666666667
2018-07-02 07:00:00;2018-07-02 07:00:00;2018-07-02 07:59:59;1530514800;14.7;1.4;0.249511725087721;0.0480797619181886;0.686704997995047;0.055584
2018-07-02 08:00:00;2018-07-02 08:00:00;2018-07-02 08:59:59;1530518400;17.6;1.8;0.363537991204037;0.072751528642508;0.682062501812089;0.0545613333333333
2018-07-02 09:00:00;2018-07-02 09:00:00;2018-07-02 09:59:59;1530522000;20.1;2.3;0.515597917792952;0.0610159428631978;0.706188198081999;0.0518
2018-07-02 10:00:00;2018-07-02 10:00:00;2018-07-02 10:59:59;1530525600;22;2.6;0.583121238917665;0.0681010659088342;0.609578862050125;0.050488
2018-07-02 11:00:00;2018-07-02 11:00:00;2018-07-02 11:59:59;1530529200;23.5;2.9;0.68846325100829;0.0770935564589786;0.573857008839413;0.0504586666666667
2018-07-02 12:00:00;2018-07-02 12:00:00;2018-07-02 12:59:59;1530532800;24.7;3.2;0.729473072553339;0.0719501028461851;0.518461341206522;0.0506173333333333
2018-07-02 13:00:00;2018-07-02 13:00:00;2018-07-02 13:59:59;1530536400;23.6;5.7;0.723489799455823;0.0676037655817845;0.488247626576455;0.050568
2018-07-02 14:00:00;2018-07-02 14:00:00;2018-07-02 14:59:59;1530540000;23.9;5.9;0.722071473573651;0.0724398410230838;0.525368291552169;0.0506066666666667
2018-07-02 15:00:00;2018-07-02 15:00:00;2018-07-02 15:59:59;1530543600;24.1;5.4;0.686820184413255;0.0676239878855902;0.59538860557614;0.0502893333333333
2018-07-02 16:00:00;2018-07-02 16:00:00;2018-07-02 16:59:59;1530547200;24.2;5.5;0.56782154685007;0.0705272692131875;0.623196799842201;0.0498626666666667
2018-07-02 17:00:00;2018-07-02 17:00:00;2018-07-02 17:59:59;1530550800;23.7;5.3;0.487088581414552;0.0660211183613053;0.705976035370408;0.0517893333333333
2018-07-02 18:00:00;2018-07-02 18:00:00;2018-07-02 18:59:59;1530554400;23;5.6;0.344724171190564;0.0810748235749961;0.691761789363803;0.0550186666666667
2018-07-02 19:00:00;2018-07-02 19:00:00;2018-07-02 19:59:59;1530558000;23.6;5.8;0.23062739147743;0.048494814442337;0.691876243569753;0.0597866666666667
2018-07-02 20:00:00;2018-07-02 20:00:00;2018-07-02 20:59:59;1530561600;22.2;5.2;0.118377201060108;0.0520836796694943;0.61979249668392;0.0586346666666667
2018-07-02 21:00:00;2018-07-02 21:00:00;2018-07-02 21:59:59;1530565200;20.9;4.7;0.0270138065966287;0.0164888439365334;0.385058506759724;0.0546013333333333
2018-07-02 22:00:00;2018-07-02 22:00:00;2018-07-02 22:59:59;1530568800;19.4;3.5;0;0;0;0.0516306666666667
2018-07-02 23:00:00;2018-07-02 23:00:00;2018-07-02 23:59:59;1530572400;18;2.4;0;0;0;0.0479746666666667
2018-07-03 00:00:00;2018-07-03 00:00:00;2018-07-03 00:59:59;1530576000;16.5;2.3;0;0;0;0.0419533333333333
2018-07-03 01:00:00;2018-07-03 01:00:00;2018-07-03 01:59:59;1530579600;15.8;2.6;0;0;0;0.041168
2018-07-03 02:00:00;2018-07-03 02:00:00;2018-07-03 02:59:59;1530583200;14.9;2.7;0;0;0;0.044884
2018-07-03 03:00:00;2018-07-03 03:00:00;2018-07-03 03:59:59;1530586800;14.4;2.9;0;0;0;0.044476
2018-07-03 04:00:00;2018-07-03 04:00:00;2018-07-03 04:59:59;1530590400;14.1;2.8;0;0;0;0.0427373333333333
2018-07-03 05:00:00;2018-07-03 05:00:00;2018-07-03 05:59:59;1530594000;14;2.9;0.0377124940841948;0.0328151678686248;0.416779050531274;0.0439106666666667
2018-07-03 06:00:00;2018-07-03 06:00:00;2018-07-03 06:59:59;1530597600;14.6;3.1;0.119533380866721;0.0515926820394197;0.554934705920852;0.0499106666666667
2018-07-03 07:00:00;2018-07-03 07:00:00;2018-07-03 07:59:59;1530601200;15.6;3.4;0.183829577255255;0.0630730634126973;0.508353008104362;0.05762
2018-07-03 08:00:00;2018-07-03 08:00:00;2018-07-03 08:59:59;1530604800;17.3;3.7;0.334540628681015;0.0859354564480125;0.629978475576984;0.060004
2018-07-03 09:00:00;2018-07-03 09:00:00;2018-07-03 09:59:59;1530608400;19.2;3.5;0.514511300648926;0.0611894251030074;0.706980272318315;0.0555826666666667
2018-07-03 10:00:00;2018-07-03 10:00:00;2018-07-03 10:59:59;1530612000;20.9;3.1;0.58217595108265;0.0682229992999601;0.610481719887016;0.0531
2018-07-03 11:00:00;2018-07-03 11:00:00;2018-07-03 11:59:59;1530615600;22.5;2.6;0.687573065992516;0.0772672419019729;0.574923293583302;0.05158
2018-07-03 12:00:00;2018-07-03 12:00:00;2018-07-03 12:59:59;1530619200;24.2;2.5;0.729767592942584;0.0719348825230741;0.520319877454059;0.0522346666666667
2018-07-03 13:00:00;2018-07-03 13:00:00;2018-07-03 13:59:59;1530622800;24.3;3.2;0.727080435328983;0.0682286143074946;0.492106891409786;0.053536
2018-07-03 14:00:00;2018-07-03 14:00:00;2018-07-03 14:59:59;1530626400;25.5;3;0.724135416525096;0.0722827173765845;0.52813011002692;0.0531586666666667
2018-07-03 15:00:00;2018-07-03 15:00:00;2018-07-03 15:59:59;1530630000;26.3;3.4;0.688464446781628;0.0673595034680239;0.597931401875884;0.052364
2018-07-03 16:00:00;2018-07-03 16:00:00;2018-07-03 16:59:59;1530633600;26.2;4.1;0.567663446143611;0.0705572229102769;0.623999182890137;0.0506253333333333
2018-07-03 17:00:00;2018-07-03 17:00:00;2018-07-03 17:59:59;1530637200;25.7;3.7;0.486591378837288;0.0660470878450136;0.706318822277155;0.0526426666666667
2018-07-03 18:00:00;2018-07-03 18:00:00;2018-07-03 18:59:59;1530640800;25.2;3.6;0.344246994044391;0.0812978264010001;0.69199937465162;0.0555733333333333
2018-07-03 19:00:00;2018-07-03 19:00:00;2018-07-03 19:59:59;1530644400;24.7;3.9;0.230545662514792;0.0485055468224888;0.693302641508918;0.0612653333333333
2018-07-03 20:00:00;2018-07-03 20:00:00;2018-07-03 20:59:59;1530648000;23.2;3.6;0.117884972768696;0.0522929149524234;0.619886307214344;0.062616
2018-07-03 21:00:00;2018-07-03 21:00:00;2018-07-03 21:59:59;1530651600;21.4;3.8;0.0266773573573543;0.0165273626423288;0.385081962677165;0.059616
2018-07-03 22:00:00;2018-07-03 22:00:00;2018-07-03 22:59:59;1530655200;19.4;3.1;0;0;0;0.05454
2018-07-03 23:00:00;2018-07-03 23:00:00;2018-07-03 23:59:59;1530658800;17.7;2.3;0;0;0;0.0499506666666667
2018-07-04 00:00:00;2018-07-04 00:00:00;2018-07-04 00:59:59;1530662400;16.1;2.3;0;0;0;0.0476866666666667
2018-07-04 01:00:00;2018-07-04 01:00:00;2018-07-04 01:59:59;1530666000;15.3;2.1;0;0;0;0.045928
2018-07-04 02:00:00;2018-07-04 02:00:00;2018-07-04 02:59:59;1530669600;14.2;2;0;0;0;0.0455013333333333
2018-07-04 03:00:00;2018-07-04 03:00:00;2018-07-04 03:59:59;1530673200;13.3;1.8;0;0;0;0.04572
2018-07-04 04:00:00;2018-07-04 04:00:00;2018-07-04 04:59:59;1530676800;12.5;1.7;0;0;0;0.0451426666666667
2018-07-04 05:00:00;2018-07-04 05:00:00;2018-07-04 05:59:59;1530680400;11.8;1.8;0.0431961202001443;0.0341424046267854;0.486008320058896;0.0459573333333333
2018-07-04 06:00:00;2018-07-04 06:00:00;2018-07-04 06:59:59;1530684000;12.1;3;0.087151554684785;0.0636213126488629;0.40779276492488;0.0522066666666667
2018-07-04 07:00:00;2018-07-04 07:00:00;2018-07-04 07:59:59;1530687600;13.4;2.7;0.157321673946593;0.0746936907798625;0.437251015054738;0.059588
2018-07-04 08:00:00;2018-07-04 08:00:00;2018-07-04 08:59:59;1530691200;14.8;2.6;0.348414877781614;0.0793677669861207;0.658666864177709;0.0622306666666667
2018-07-04 09:00:00;2018-07-04 09:00:00;2018-07-04 09:59:59;1530694800;16.9;2.2;0.512745336526284;0.0614853315665757;0.706960794874112;0.0576813333333333
2018-07-04 10:00:00;2018-07-04 10:00:00;2018-07-04 10:59:59;1530698400;19;2;0.581174690772766;0.0683562837983787;0.611434990117819;0.0575413333333333
2018-07-04 11:00:00;2018-07-04 11:00:00;2018-07-04 11:59:59;1530702000;20.9;1.7;0.686624659133997;0.0774549713176736;0.576055632775294;0.056916
2018-07-04 12:00:00;2018-07-04 12:00:00;2018-07-04 12:59:59;1530705600;22.7;2.2;0.728929463809176;0.0719790623873575;0.521493385743184;0.0536773333333333
2018-07-04 13:00:00;2018-07-04 13:00:00;2018-07-04 13:59:59;1530709200;23.8;2.3;0.726354685316337;0.0680960225826401;0.493177476300564;0.0532893333333333
2018-07-04 14:00:00;2018-07-04 14:00:00;2018-07-04 14:59:59;1530712800;24.8;2.4;0.723471755410471;0.0723315223125545;0.529038877310838;0.05332
2018-07-04 15:00:00;2018-07-04 15:00:00;2018-07-04 15:59:59;1530716400;25.7;2.4;0.687841724144795;0.0674584814833816;0.598647657940051;0.053588
2018-07-04 16:00:00;2018-07-04 16:00:00;2018-07-04 16:59:59;1530720000;26.4;2.6;0.567108211635974;0.070663180932716;0.624503838763418;0.0536173333333333
2018-07-04 17:00:00;2018-07-04 17:00:00;2018-07-04 17:59:59;1530723600;26.4;2.9;0.48413292795056;0.0661965702844954;0.703972012317295;0.0545906666666667
2018-07-04 18:00:00;2018-07-04 18:00:00;2018-07-04 18:59:59;1530727200;25.2;4.2;0.342200156357975;0.0822600574427667;0.689259710685352;0.0575906666666667
2018-07-04 19:00:00;2018-07-04 19:00:00;2018-07-04 19:59:59;1530730800;25.2;4.4;0.226257286100038;0.0491640639250926;0.682297701865812;0.0599853333333333
2018-07-04 20:00:00;2018-07-04 20:00:00;2018-07-04 20:59:59;1530734400;23.2;4.3;0.112316796360318;0.0546526696944784;0.593524066961972;0.0595386666666667
2018-07-04 21:00:00;2018-07-04 21:00:00;2018-07-04 21:59:59;1530738000;21.4;4.1;0.0235113255487221;0.0168161982108163;0.344278968699742;0.0576306666666667
2018-07-04 22:00:00;2018-07-04 22:00:00;2018-07-04 22:59:59;1530741600;19.4;4.1;0;0;0;0.055128
2018-07-04 23:00:00;2018-07-04 23:00:00;2018-07-04 23:59:59;1530745200;17.8;3.8;0;0;0;0.0505973333333333
2018-07-05 00:00:00;2018-07-05 00:00:00;2018-07-05 00:59:59;1530748800;16.4;2.8;0;0;0;0.0488106666666667
2018-07-05 01:00:00;2018-07-05 01:00:00;2018-07-05 01:59:59;1530752400;15.4;2.2;0;0;0;0.045184
2018-07-05 02:00:00;2018-07-05 02:00:00;2018-07-05 02:59:59;1530756000;14.5;2.9;0;0;0;0.0440213333333333
2018-07-05 03:00:00;2018-07-05 03:00:00;2018-07-05 03:59:59;1530759600;13.9;2.6;0;0;0;0.0468333333333333
2018-07-05 04:00:00;2018-07-05 04:00:00;2018-07-05 04:59:59;1530763200;14.1;1.8;0;0;0;0.047032
2018-07-05 05:00:00;2018-07-05 05:00:00;2018-07-05 05:59:59;1530766800;14.4;3;0.0232661472242186;0.01683027516664;0.266833548762001;0.04726
2018-07-05 06:00:00;2018-07-05 06:00:00;2018-07-05 06:59:59;1530770400;15.1;3;0.0790994427864237;0.0652462053484288;0.373213556331732;0.051552
2018-07-05 07:00:00;2018-07-05 07:00:00;2018-07-05 07:59:59;1530774000;15.1;3.3;0.155948640166531;0.0752788299235233;0.435749975933641;0.0573346666666667
2018-07-05 08:00:00;2018-07-05 08:00:00;2018-07-05 08:59:59;1530777600;15.5;3.6;0.262819676380164;0.121813151313808;0.498894161704554;0.060812
2018-07-05 09:00:00;2018-07-05 09:00:00;2018-07-05 09:59:59;1530781200;15.9;3.3;0.222373846253702;0.18460156400033;0.307705945092421;0.060544
2018-07-05 10:00:00;2018-07-05 10:00:00;2018-07-05 10:59:59;1530784800;15.6;3;0.245292359966653;0.185725664774126;0.258958214005795;0.062004
2018-07-05 11:00:00;2018-07-05 11:00:00;2018-07-05 11:59:59;1530788400;15.8;4.2;0.252585515955961;0.222242247030662;0.212663141259336;0.0636533333333333
2018-07-05 12:00:00;2018-07-05 12:00:00;2018-07-05 12:59:59;1530792000;17;4.4;0.197645358579523;0.202924506164055;0.141913896600365;0.063464
2018-07-05 13:00:00;2018-07-05 13:00:00;2018-07-05 13:59:59;1530795600;19.2;4.2;0.236925234644235;0.236282935306162;0.161417491998235;0.0519106666666667
2018-07-05 14:00:00;2018-07-05 14:00:00;2018-07-05 14:59:59;1530799200;19.4;4.7;0.256248341743662;0.216332855558171;0.187922549516261;0.0517213333333333
2018-07-05 15:00:00;2018-07-05 15:00:00;2018-07-05 15:59:59;1530802800;19.4;4.8;0.2926511141785;0.221308152356911;0.255297449502282;0.0515026666666667
2018-07-05 16:00:00;2018-07-05 16:00:00;2018-07-05 16:59:59;1530806400;19.4;5;0.274838509995535;0.181755406028886;0.303263074366509;0.0516813333333333
2018-07-05 17:00:00;2018-07-05 17:00:00;2018-07-05 17:59:59;1530810000;20;5.1;0.320493919833893;0.124241363416575;0.466944830591459;0.0526253333333333
2018-07-05 18:00:00;2018-07-05 18:00:00;2018-07-05 18:59:59;1530813600;20;5.2;0.301724423837061;0.102497259121443;0.609112581681226;0.0544733333333333
2018-07-05 19:00:00;2018-07-05 19:00:00;2018-07-05 19:59:59;1530817200;17.7;5.4;0.170757159785098;0.0688052265646532;0.516552244033808;0.0550493333333333
2018-07-05 20:00:00;2018-07-05 20:00:00;2018-07-05 20:59:59;1530820800;17;5;0.0908574817148601;0.0626113446355714;0.482795356334224;0.0547413333333333
2018-07-05 21:00:00;2018-07-05 21:00:00;2018-07-05 21:59:59;1530824400;16.5;4.4;0.0204527518032491;0.0168597332905723;0.304363237703503;0.05344
2018-07-05 22:00:00;2018-07-05 22:00:00;2018-07-05 22:59:59;1530828000;15.7;3.4;0;0;0;0.0517106666666667
2018-07-05 23:00:00;2018-07-05 23:00:00;2018-07-05 23:59:59;1530831600;14.4;2.7;0;0;0;0.0498826666666667
2018-07-06 00:00:00;2018-07-06 00:00:00;2018-07-06 00:59:59;1530835200;13.5;2.9;0;0;0;0.0480693333333333
2018-07-06 01:00:00;2018-07-06 01:00:00;2018-07-06 01:59:59;1530838800;14.4;3.4;0;0;0;0.0426946666666667
2018-07-06 02:00:00;2018-07-06 02:00:00;2018-07-06 02:59:59;1530842400;14.2;3.1;0;0;0;0.0417813333333333
2018-07-06 03:00:00;2018-07-06 03:00:00;2018-07-06 03:59:59;1530846000;14.4;3.4;0;0;0;0.0437973333333333
2018-07-06 04:00:00;2018-07-06 04:00:00;2018-07-06 04:59:59;1530849600;14.7;3.6;0;0;0;0.0417213333333333
2018-07-06 05:00:00;2018-07-06 05:00:00;2018-07-06 05:59:59;1530853200;14.9;3.8;0.0328405978882867;0.0158758783490771;0.384456018482248;0.0416413333333333
2018-07-06 06:00:00;2018-07-06 06:00:00;2018-07-06 06:59:59;1530856800;15.5;4.3;0.129728371449164;0.0473785674698114;0.617516356315896;0.04936
2018-07-06 07:00:00;2018-07-06 07:00:00;2018-07-06 07:59:59;1530860400;15.9;5.5;0.244879440403106;0.0477734914138153;0.688085931125146;0.0546453333333333
2018-07-06 08:00:00;2018-07-06 08:00:00;2018-07-06 08:59:59;1530864000;17.3;6.1;0.359022294797641;0.074657086197258;0.684450231401136;0.0555493333333333
2018-07-06 09:00:00;2018-07-06 09:00:00;2018-07-06 09:59:59;1530867600;18.7;6.3;0.510889921654275;0.0618146476204556;0.709601629010825;0.055588
2018-07-06 10:00:00;2018-07-06 10:00:00;2018-07-06 10:59:59;1530871200;19.9;6.4;0.579006051107986;0.0686594134648412;0.61348900651563;0.055568
2018-07-06 11:00:00;2018-07-06 11:00:00;2018-07-06 11:59:59;1530874800;20.7;6.5;0.69647143103251;0.0662181414492327;0.58858542420546;0.054516
2018-07-06 12:00:00;2018-07-06 12:00:00;2018-07-06 12:59:59;1530878400;21.4;6.6;0.727078009235612;0.0720860957706719;0.524071639252689;0.0510093333333333
2018-07-06 13:00:00;2018-07-06 13:00:00;2018-07-06 13:59:59;1530882000;20.5;6.2;0.724725394724456;0.0678099944504511;0.495568617098247;0.0498466666666667
2018-07-06 14:00:00;2018-07-06 14:00:00;2018-07-06 14:59:59;1530885600;21.3;5.9;0.703531810392096;0.0745354405635086;0.517558975399567;0.0489826666666667
2018-07-06 15:00:00;2018-07-06 15:00:00;2018-07-06 15:59:59;1530889200;21.4;6.3;0.623248822480581;0.0847227882315817;0.545094586920371;0.0496186666666667
2018-07-06 16:00:00;2018-07-06 16:00:00;2018-07-06 16:59:59;1530892800;21.4;6.6;0.441162286527469;0.116585478091602;0.48787672146339;0.049588
2018-07-06 17:00:00;2018-07-06 17:00:00;2018-07-06 17:59:59;1530896400;20.6;6.5;0.351588374650727;0.109695720590824;0.513377034199493;0.0423866666666667
2018-07-06 18:00:00;2018-07-06 18:00:00;2018-07-06 18:59:59;1530900000;20.4;6.5;0.233506124276257;0.134286168136439;0.472593680257876;0.0476613333333333
2018-07-06 19:00:00;2018-07-06 19:00:00;2018-07-06 19:59:59;1530903600;21.6;6.2;0.106989597975145;0.089564263726231;0.324788775571388;0.0500853333333333
2018-07-06 20:00:00;2018-07-06 20:00:00;2018-07-06 20:59:59;1530907200;19.7;5.8;0.0575107186606427;0.0643994799529628;0.307491504939518;0.0498373333333333
2018-07-06 21:00:00;2018-07-06 21:00:00;2018-07-06 21:59:59;1530910800;19.2;5.6;0.00883543448969988;0.0122596936595338;0.133873502301361;0.0492706666666667
2018-07-06 22:00:00;2018-07-06 22:00:00;2018-07-06 22:59:59;1530914400;18;4.7;0;0;0;0.0496586666666667
2018-07-06 23:00:00;2018-07-06 23:00:00;2018-07-06 23:59:59;1530918000;17.1;4.7;0;0;0;0.0461906666666667
2018-07-07 00:00:00;2018-07-07 00:00:00;2018-07-07 00:59:59;1530921600;16.8;4.8;0;0;0;0.0474066666666667
2018-07-07 01:00:00;2018-07-07 01:00:00;2018-07-07 01:59:59;1530925200;15.3;5.1;0;0;0;0.0416346666666667
2018-07-07 02:00:00;2018-07-07 02:00:00;2018-07-07 02:59:59;1530928800;15.2;5;0;0;0;0.038832
2018-07-07 03:00:00;2018-07-07 03:00:00;2018-07-07 03:59:59;1530932400;14.9;4.8;0;0;0;0.038832
2018-07-07 04:00:00;2018-07-07 04:00:00;2018-07-07 04:59:59;1530936000;14.7;4.8;0;0;0;0.037808
2018-07-07 05:00:00;2018-07-07 05:00:00;2018-07-07 05:59:59;1530939600;14.6;5.2;0.0321437933405923;0.0159267296170053;0.384664237906965;0.0364866666666667
2018-07-07 06:00:00;2018-07-07 06:00:00;2018-07-07 06:59:59;1530943200;14.8;4.6;0.128576807241062;0.0478374426153028;0.617757157235921;0.038832
2018-07-07 07:00:00;2018-07-07 07:00:00;2018-07-07 07:59:59;1530946800;15.1;4.8;0.243692401503334;0.0477403281506447;0.688791600324195;0.0411373333333333
2018-07-07 08:00:00;2018-07-07 08:00:00;2018-07-07 08:59:59;1530950400;17.1;5.1;0.357754079048749;0.0752036058126033;0.685113965958083;0.0432133333333333
2018-07-07 09:00:00;2018-07-07 09:00:00;2018-07-07 09:59:59;1530954000;18.9;5.3;0.509564388777835;0.0620613403684401;0.710554091981885;0.0395666666666667
2018-07-07 10:00:00;2018-07-07 10:00:00;2018-07-07 10:59:59;1530957600;21.3;4.7;0.577839559094331;0.0688305666620945;0.614587839353226;0.0264106666666667
2018-07-07 11:00:00;2018-07-07 11:00:00;2018-07-07 11:59:59;1530961200;23.5;4.4;0.695330584733096;0.0663656881432;0.589932736645733;0.0221186666666667
2018-07-07 12:00:00;2018-07-07 12:00:00;2018-07-07 12:59:59;1530964800;24.5;5;0.726064887542123;0.0721501345738353;0.52547435109762;0.0268786666666667
2018-07-07 13:00:00;2018-07-07 13:00:00;2018-07-07 13:59:59;1530968400;24.7;5.4;0.721066951216135;0.0672259426851258;0.494996492828978;0.026828
2018-07-07 14:00:00;2018-07-07 14:00:00;2018-07-07 14:59:59;1530972000;25.1;5.7;0.717773201066599;0.0728171693577677;0.52981895407038;0.00232533333333333
2018-07-07 15:00:00;2018-07-07 15:00:00;2018-07-07 15:59:59;1530975600;25.5;5.7;0.670971144403238;0.0706761835199414;0.588476162663484;0.0118546666666667
